Departure_Date,Departure_Day,Departure_Time,Plane_Type,Oil_Price,Days_In_Advance,Sale_Day,Ticket_Price,Price_Increase,Price1,Price2,Price3
10/16/23,Monday,4:39pm,B737,83.21,38,Friday,93,TRUE,-0.02,0.00,0.00
10/16/23,Monday,4:39pm,B737,83.36,37,Saturday,93,FALSE,0.02,-0.02,0.00
10/16/23,Monday,4:39pm,B737,84.48,36,Sunday,93,FALSE,0.00,0.02,-0.02
10/16/23,Monday,4:39pm,B737,84.42,35,Monday,93,FALSE,0.00,0.00,0.02
10/16/23,Monday,4:39pm,B737,85.49,34,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,85.86,33,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,86.86,32,Thursday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,88.55,31,Friday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,89.00,30,Saturday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,90.04,29,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,90.60,28,Monday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,89.92,27,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,90.65,26,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,90.64,25,Thursday,92,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,92.06,24,Friday,93,TRUE,-0.01,0.00,0.00
10/16/23,Monday,4:39pm,B737,91.88,23,Saturday,93,FALSE,0.01,-0.01,0.00
10/16/23,Monday,4:39pm,B737,93.70,22,Sunday,93,FALSE,0.00,0.01,-0.01
10/16/23,Monday,4:39pm,B737,93.93,21,Monday,93,FALSE,0.00,0.00,0.01
10/16/23,Monday,4:39pm,B737,94.43,20,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,94.34,19,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,93.53,18,Thursday,88,FALSE,0.00,0.00,0.00
10/16/23,Monday,4:39pm,B737,93.30,17,Friday,84,FALSE,-0.05,0.00,0.00
10/16/23,Monday,4:39pm,B737,93.27,16,Saturday,63,FALSE,-0.05,-0.05,0.00
10/16/23,Monday,4:39pm,B737,93.29,15,Sunday,92,TRUE,-0.25,-0.05,-0.05
10/16/23,Monday,4:39pm,B737,93.96,14,Monday,78,FALSE,0.46,-0.25,-0.05
10/16/23,Monday,4:39pm,B737,96.55,13,Tuesday,58,FALSE,-0.15,0.46,-0.25
10/16/23,Monday,4:39pm,B737,95.38,12,Wednesday,58,FALSE,-0.26,-0.15,0.46
10/16/23,Monday,4:39pm,B737,92.20,11,Thursday,61,TRUE,0.00,-0.26,-0.15
10/16/23,Monday,4:39pm,B737,90.71,10,Friday,63,TRUE,0.05,0.00,-0.26
10/16/23,Monday,4:39pm,B737,90.92,9,Saturday,63,FALSE,0.03,0.05,0.00
10/16/23,Monday,4:39pm,B737,85.81,8,Sunday,99,TRUE,0.00,0.03,0.05
10/16/23,Monday,4:39pm,B737,84.07,7,Monday,63,FALSE,0.57,0.00,0.03
10/16/23,Monday,4:39pm,B737,84.58,6,Tuesday,64,TRUE,-0.36,0.57,0.00
10/16/23,Monday,4:39pm,B737,88.15,5,Wednesday,64,FALSE,0.02,-0.36,0.57
10/16/23,Monday,4:39pm,B737,87.65,4,Thursday,64,FALSE,0.00,0.02,-0.36
10/16/23,Monday,4:39pm,B737,85.82,3,Friday,57,FALSE,0.00,0.00,0.02
10/16/23,Monday,4:39pm,B737,86.00,2,Saturday,58,TRUE,-0.11,0.00,0.00
10/16/23,Monday,4:39pm,B737,90.89,1,Sunday,119,TRUE,0.02,-0.11,0.00
10/16/23,Monday,6:30pm,B737,84.99,56,Monday,113,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,85.56,55,Tuesday,113,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,84.91,54,Wednesday,137,TRUE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,83.20,53,Thursday,137,FALSE,0.21,0.00,0.00
10/16/23,Monday,6:30pm,B737,85.14,52,Friday,138,TRUE,0.00,0.21,0.00
10/16/23,Monday,6:30pm,B737,86.24,51,Saturday,153,TRUE,0.01,0.00,0.21
10/16/23,Monday,6:30pm,B737,85.34,50,Sunday,144,FALSE,0.11,0.01,0.00
10/16/23,Monday,6:30pm,B737,86.17,49,Monday,144,FALSE,-0.06,0.11,0.01
10/16/23,Monday,6:30pm,B737,87.55,48,Tuesday,144,FALSE,0.00,-0.06,0.11
10/16/23,Monday,6:30pm,B737,86.40,47,Wednesday,111,FALSE,0.00,0.00,-0.06
10/16/23,Monday,6:30pm,B737,86.81,46,Thursday,111,FALSE,-0.23,0.00,0.00
10/16/23,Monday,6:30pm,B737,86.21,45,Friday,104,FALSE,0.00,-0.23,0.00
10/16/23,Monday,6:30pm,B737,84.89,44,Saturday,106,TRUE,-0.06,0.00,-0.23
10/16/23,Monday,6:30pm,B737,83.45,43,Sunday,93,FALSE,0.02,-0.06,0.00
10/16/23,Monday,6:30pm,B737,84.12,42,Monday,93,FALSE,-0.12,0.02,-0.06
10/16/23,Monday,6:30pm,B737,84.80,41,Tuesday,93,FALSE,0.00,-0.12,0.02
10/16/23,Monday,6:30pm,B737,84.46,40,Wednesday,93,FALSE,0.00,0.00,-0.12
10/16/23,Monday,6:30pm,B737,84.03,39,Thursday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,83.21,38,Friday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,83.36,37,Saturday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,84.48,36,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,84.42,35,Monday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,85.49,34,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,85.86,33,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,86.86,32,Thursday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,88.55,31,Friday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,89.00,30,Saturday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,90.04,29,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,90.60,28,Monday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,89.92,27,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,90.65,26,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,90.64,25,Thursday,92,FALSE,0.00,0.00,0.00
10/16/23,Monday,6:30pm,B737,92.06,24,Friday,93,TRUE,-0.01,0.00,0.00
10/16/23,Monday,6:30pm,B737,91.88,23,Saturday,90,FALSE,0.01,-0.01,0.00
10/16/23,Monday,6:30pm,B737,93.70,22,Sunday,93,TRUE,-0.03,0.01,-0.01
10/16/23,Monday,6:30pm,B737,93.93,21,Monday,93,FALSE,0.03,-0.03,0.01
10/16/23,Monday,6:30pm,B737,94.43,20,Tuesday,79,FALSE,0.00,0.03,-0.03
10/16/23,Monday,6:30pm,B737,94.34,19,Wednesday,63,FALSE,-0.15,0.00,0.03
10/16/23,Monday,6:30pm,B737,93.53,18,Thursday,63,FALSE,-0.20,-0.15,0.00
10/16/23,Monday,6:30pm,B737,93.30,17,Friday,78,TRUE,0.00,-0.20,-0.15
10/16/23,Monday,6:30pm,B737,93.27,16,Saturday,63,FALSE,0.24,0.00,-0.20
10/16/23,Monday,6:30pm,B737,93.29,15,Sunday,92,TRUE,-0.19,0.24,0.00
10/16/23,Monday,6:30pm,B737,93.96,14,Monday,84,FALSE,0.46,-0.19,0.24
10/16/23,Monday,6:30pm,B737,96.55,13,Tuesday,94,TRUE,-0.09,0.46,-0.19
10/16/23,Monday,6:30pm,B737,95.38,12,Wednesday,73,FALSE,0.12,-0.09,0.46
10/16/23,Monday,6:30pm,B737,92.20,11,Thursday,90,TRUE,-0.22,0.12,-0.09
10/16/23,Monday,6:30pm,B737,90.71,10,Friday,99,TRUE,0.23,-0.22,0.12
10/16/23,Monday,6:30pm,B737,90.92,9,Saturday,63,FALSE,0.10,0.23,-0.22
10/16/23,Monday,6:30pm,B737,85.81,8,Sunday,63,FALSE,-0.36,0.10,0.23
10/16/23,Monday,6:30pm,B737,84.07,7,Monday,63,FALSE,0.00,-0.36,0.10
10/16/23,Monday,6:30pm,B737,84.58,6,Tuesday,48,FALSE,0.00,0.00,-0.36
10/16/23,Monday,6:30pm,B737,88.15,5,Wednesday,64,TRUE,-0.24,0.00,0.00
10/16/23,Monday,6:30pm,B737,87.65,4,Thursday,64,FALSE,0.33,-0.24,0.00
10/16/23,Monday,6:30pm,B737,85.82,3,Friday,64,FALSE,0.00,0.33,-0.24
10/16/23,Monday,6:30pm,B737,86.00,2,Saturday,57,FALSE,0.00,0.00,0.33
10/16/23,Monday,6:30pm,B737,90.89,1,Sunday,64,TRUE,-0.11,0.00,0.00
10/16/23,Monday,7:30am,B737,84.99,56,Monday,137,FALSE,0.00,0.00,-0.07
10/16/23,Monday,7:30am,B737,85.56,55,Tuesday,137,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,84.91,54,Wednesday,137,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,83.20,53,Thursday,137,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,85.14,52,Friday,138,TRUE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,86.24,51,Saturday,138,FALSE,0.01,0.00,0.00
10/16/23,Monday,7:30am,B737,85.34,50,Sunday,109,FALSE,0.00,0.01,0.00
10/16/23,Monday,7:30am,B737,86.17,49,Monday,108,FALSE,-0.21,0.00,0.01
10/16/23,Monday,7:30am,B737,87.55,48,Tuesday,130,TRUE,-0.01,-0.21,0.00
10/16/23,Monday,7:30am,B737,86.40,47,Wednesday,111,FALSE,0.20,-0.01,-0.21
10/16/23,Monday,7:30am,B737,86.81,46,Thursday,131,TRUE,-0.15,0.20,-0.01
10/16/23,Monday,7:30am,B737,86.21,45,Friday,136,TRUE,0.18,-0.15,0.20
10/16/23,Monday,7:30am,B737,84.89,44,Saturday,136,FALSE,0.04,0.18,-0.15
10/16/23,Monday,7:30am,B737,83.45,43,Sunday,105,FALSE,0.00,0.04,0.18
10/16/23,Monday,7:30am,B737,84.12,42,Monday,114,TRUE,-0.23,0.00,0.04
10/16/23,Monday,7:30am,B737,84.80,41,Tuesday,114,FALSE,0.09,-0.23,0.00
10/16/23,Monday,7:30am,B737,84.46,40,Wednesday,114,FALSE,0.00,0.09,-0.23
10/16/23,Monday,7:30am,B737,84.03,39,Thursday,118,TRUE,0.00,0.00,0.09
10/16/23,Monday,7:30am,B737,83.21,38,Friday,118,FALSE,0.04,0.00,0.00
10/16/23,Monday,7:30am,B737,83.36,37,Saturday,118,FALSE,0.00,0.04,0.00
10/16/23,Monday,7:30am,B737,84.48,36,Sunday,93,FALSE,0.00,0.00,0.04
10/16/23,Monday,7:30am,B737,84.42,35,Monday,118,TRUE,-0.21,0.00,0.00
10/16/23,Monday,7:30am,B737,85.49,34,Tuesday,118,FALSE,0.27,-0.21,0.00
10/16/23,Monday,7:30am,B737,85.86,33,Wednesday,118,FALSE,0.00,0.27,-0.21
10/16/23,Monday,7:30am,B737,86.86,32,Thursday,118,FALSE,0.00,0.00,0.27
10/16/23,Monday,7:30am,B737,88.55,31,Friday,118,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,89.00,30,Saturday,118,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,90.04,29,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,90.60,28,Monday,93,FALSE,-0.21,0.00,0.00
10/16/23,Monday,7:30am,B737,89.92,27,Tuesday,93,FALSE,0.00,-0.21,0.00
10/16/23,Monday,7:30am,B737,90.65,26,Wednesday,93,FALSE,0.00,0.00,-0.21
10/16/23,Monday,7:30am,B737,90.64,25,Thursday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,92.06,24,Friday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,91.88,23,Saturday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,93.70,22,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,93.93,21,Monday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,94.43,20,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,94.34,19,Wednesday,85,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:30am,B737,93.53,18,Thursday,79,FALSE,-0.09,0.00,0.00
10/16/23,Monday,7:30am,B737,93.30,17,Friday,78,FALSE,-0.07,-0.09,0.00
10/16/23,Monday,7:30am,B737,93.27,16,Saturday,78,FALSE,-0.01,-0.07,-0.09
10/16/23,Monday,7:30am,B737,93.29,15,Sunday,115,TRUE,0.00,-0.01,-0.07
10/16/23,Monday,7:30am,B737,93.96,14,Monday,92,FALSE,0.47,0.00,-0.01
10/16/23,Monday,7:30am,B737,96.55,13,Tuesday,94,TRUE,-0.20,0.47,0.00
10/16/23,Monday,7:30am,B737,95.38,12,Wednesday,73,FALSE,0.02,-0.20,0.47
10/16/23,Monday,7:30am,B737,92.20,11,Thursday,90,TRUE,-0.22,0.02,-0.20
10/16/23,Monday,7:30am,B737,90.71,10,Friday,111,TRUE,0.23,-0.22,0.02
10/16/23,Monday,7:30am,B737,90.92,9,Saturday,99,FALSE,0.23,0.23,-0.22
10/16/23,Monday,7:30am,B737,85.81,8,Sunday,99,FALSE,-0.11,0.23,0.23
10/16/23,Monday,7:30am,B737,84.07,7,Monday,116,TRUE,0.00,-0.11,0.23
10/16/23,Monday,7:30am,B737,84.58,6,Tuesday,116,FALSE,0.17,0.00,-0.11
10/16/23,Monday,7:30am,B737,88.15,5,Wednesday,109,FALSE,0.00,0.17,0.00
10/16/23,Monday,7:30am,B737,87.65,4,Thursday,88,FALSE,-0.06,0.00,0.17
10/16/23,Monday,7:30am,B737,85.82,3,Friday,82,FALSE,-0.19,-0.06,0.00
10/16/23,Monday,7:30am,B737,86.00,2,Saturday,80,FALSE,-0.07,-0.19,-0.06
10/16/23,Monday,7:30am,B737,90.89,1,Sunday,99,TRUE,-0.02,-0.07,-0.19
10/16/23,Monday,7:45pm,A320,84.99,56,Monday,129,FALSE,-0.06,0.00,0.01
10/16/23,Monday,7:45pm,A320,85.56,55,Tuesday,129,FALSE,0.00,-0.06,0.00
10/16/23,Monday,7:45pm,A320,84.91,54,Wednesday,113,FALSE,0.00,0.00,-0.06
10/16/23,Monday,7:45pm,A320,83.20,53,Thursday,114,TRUE,-0.12,0.00,0.00
10/16/23,Monday,7:45pm,A320,85.14,52,Friday,114,FALSE,0.01,-0.12,0.00
10/16/23,Monday,7:45pm,A320,86.24,51,Saturday,130,TRUE,0.00,0.01,-0.12
10/16/23,Monday,7:45pm,A320,85.34,50,Sunday,109,FALSE,0.14,0.00,0.01
10/16/23,Monday,7:45pm,A320,86.17,49,Monday,108,FALSE,-0.16,0.14,0.00
10/16/23,Monday,7:45pm,A320,87.55,48,Tuesday,107,FALSE,-0.01,-0.16,0.14
10/16/23,Monday,7:45pm,A320,86.40,47,Wednesday,107,FALSE,-0.01,-0.01,-0.16
10/16/23,Monday,7:45pm,A320,86.81,46,Thursday,111,TRUE,0.00,-0.01,-0.01
10/16/23,Monday,7:45pm,A320,86.21,45,Friday,104,FALSE,0.04,0.00,-0.01
10/16/23,Monday,7:45pm,A320,84.89,44,Saturday,106,TRUE,-0.06,0.04,0.00
10/16/23,Monday,7:45pm,A320,83.45,43,Sunday,93,FALSE,0.02,-0.06,0.04
10/16/23,Monday,7:45pm,A320,84.12,42,Monday,93,FALSE,-0.12,0.02,-0.06
10/16/23,Monday,7:45pm,A320,84.80,41,Tuesday,93,FALSE,0.00,-0.12,0.02
10/16/23,Monday,7:45pm,A320,84.46,40,Wednesday,93,FALSE,0.00,0.00,-0.12
10/16/23,Monday,7:45pm,A320,84.03,39,Thursday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,83.21,38,Friday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,83.36,37,Saturday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,84.48,36,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,84.42,35,Monday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,85.49,34,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,85.86,33,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,86.86,32,Thursday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,88.55,31,Friday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,89.00,30,Saturday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,90.04,29,Sunday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,90.60,28,Monday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,89.92,27,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,90.65,26,Wednesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,90.64,25,Thursday,92,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,92.06,24,Friday,93,TRUE,-0.01,0.00,0.00
10/16/23,Monday,7:45pm,A320,91.88,23,Saturday,93,FALSE,0.01,-0.01,0.00
10/16/23,Monday,7:45pm,A320,93.70,22,Sunday,93,FALSE,0.00,0.01,-0.01
10/16/23,Monday,7:45pm,A320,93.93,21,Monday,93,FALSE,0.00,0.00,0.01
10/16/23,Monday,7:45pm,A320,94.43,20,Tuesday,93,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,94.34,19,Wednesday,79,FALSE,0.00,0.00,0.00
10/16/23,Monday,7:45pm,A320,93.53,18,Thursday,93,TRUE,-0.15,0.00,0.00
10/16/23,Monday,7:45pm,A320,93.30,17,Friday,93,FALSE,0.18,-0.15,0.00
10/16/23,Monday,7:45pm,A320,93.27,16,Saturday,78,FALSE,0.00,0.18,-0.15
10/16/23,Monday,7:45pm,A320,93.29,15,Sunday,78,FALSE,-0.16,0.00,0.18
10/16/23,Monday,7:45pm,A320,93.96,14,Monday,78,FALSE,0.00,-0.16,0.00
10/16/23,Monday,7:45pm,A320,96.55,13,Tuesday,84,TRUE,0.00,0.00,-0.16
10/16/23,Monday,7:45pm,A320,95.38,12,Wednesday,71,FALSE,0.08,0.00,0.00
10/16/23,Monday,7:45pm,A320,92.20,11,Thursday,71,FALSE,-0.15,0.08,0.00
10/16/23,Monday,7:45pm,A320,90.71,10,Friday,84,TRUE,0.00,-0.15,0.08
10/16/23,Monday,7:45pm,A320,90.92,9,Saturday,63,FALSE,0.18,0.00,-0.15
10/16/23,Monday,7:45pm,A320,85.81,8,Sunday,63,FALSE,-0.25,0.18,0.00
10/16/23,Monday,7:45pm,A320,84.07,7,Monday,63,FALSE,0.00,-0.25,0.18
10/16/23,Monday,7:45pm,A320,84.58,6,Tuesday,64,TRUE,0.00,0.00,-0.25
10/16/23,Monday,7:45pm,A320,88.15,5,Wednesday,64,FALSE,0.02,0.00,0.00
10/16/23,Monday,7:45pm,A320,87.65,4,Thursday,48,FALSE,0.00,0.02,0.00
10/16/23,Monday,7:45pm,A320,85.82,3,Friday,48,FALSE,-0.25,0.00,0.02
10/16/23,Monday,7:45pm,A320,86.00,2,Saturday,48,FALSE,0.00,-0.25,0.00
10/16/23,Monday,7:45pm,A320,90.89,1,Sunday,64,TRUE,0.00,0.00,-0.25
10/16/23,Monday,8:50am,B737,84.99,56,Monday,113,FALSE,-0.20,0.00,0.02
10/16/23,Monday,8:50am,B737,85.56,55,Tuesday,113,FALSE,0.00,-0.20,0.00
10/16/23,Monday,8:50am,B737,84.91,54,Wednesday,113,FALSE,0.00,0.00,-0.20
10/16/23,Monday,8:50am,B737,83.20,53,Thursday,113,FALSE,0.00,0.00,0.00
10/16/23,Monday,8:50am,B737,85.14,52,Friday,114,TRUE,0.00,0.00,0.00
10/16/23,Monday,8:50am,B737,86.24,51,Saturday,109,FALSE,0.01,0.00,0.00
10/16/23,Monday,8:50am,B737,85.34,50,Sunday,109,FALSE,-0.04,0.01,0.00
10/16/23,Monday,8:50am,B737,86.17,49,Monday,108,FALSE,0.00,-0.04,0.01
10/16/23,Monday,8:50am,B737,87.55,48,Tuesday,107,FALSE,-0.01,0.00,-0.04
10/16/23,Monday,8:50am,B737,86.40,47,Wednesday,111,TRUE,-0.01,-0.01,0.00
10/16/23,Monday,8:50am,B737,86.81,46,Thursday,111,FALSE,0.04,-0.01,-0.01
10/16/23,Monday,8:50am,B737,86.21,45,Friday,111,FALSE,0.00,0.04,-0.01
10/16/23,Monday,8:50am,B737,84.89,44,Saturday,114,TRUE,0.00,0.00,0.04
10/16/23,Monday,8:50am,B737,83.45,43,Sunday,93,FALSE,0.03,0.00,0.00
10/16/23,Monday,8:50am,B737,84.12,42,Monday,93,FALSE,-0.18,0.03,0.00
10/16/23,Monday,8:50am,B737,84.80,41,Tuesday,93,FALSE,0.00,-0.18,0.03
10/16/23,Monday,8:50am,B737,84.46,40,Wednesday,93,FALSE,0.00,0.00,-0.18
10/16/23,Monday,8:50am,B737,84.03,39,Thursday,91,FALSE,0.00,0.00,0.00
10/16/23,Monday,8:50am,B737,83.21,38,Friday,93,TRUE,-0.02,0.00,0.00
10/16/23,Monday,8:50am,B737,83.36,37,Saturday,93,FALSE,0.02,-0.02,0.00
10/16/23,Monday,8:50am,B737,84.48,36,Sunday,93,FALSE,0.00,0.02,-0.02
10/16/23,Monday,8:50am,B737,84.42,35,Monday,93,FALSE,0.00,0.00,0.02
10/16/23,Monday,8:50am,B737,85.49,34,Tuesday,118,TRUE,0.00,0.00,0.00
10/16/23,Monday,8:50am,B737,85.86,33,Wednesday,118,FALSE,0.27,0.00,0.00
10/16/23,Monday,8:50am,B737,86.86,32,Thursday,93,FALSE,0.00,0.27,0.00
10/16/23,Monday,8:50am,B737,88.55,31,Friday,118,TRUE,-0.21,0.00,0.27
10/16/23,Monday,8:50am,B737,89.00,30,Saturday,93,FALSE,0.27,-0.21,0.00
10/16/23,Monday,8:50am,B737,90.04,29,Sunday,93,FALSE,-0.21,0.27,-0.21
10/16/23,Monday,8:50am,B737,90.60,28,Monday,93,FALSE,0.00,-0.21,0.27
10/16/23,Monday,8:50am,B737,89.92,27,Tuesday,63,FALSE,0.00,0.00,-0.21
10/16/23,Monday,8:50am,B737,90.65,26,Wednesday,63,FALSE,-0.32,0.00,0.00
10/16/23,Monday,8:50am,B737,90.64,25,Thursday,90,TRUE,0.00,-0.32,0.00
10/16/23,Monday,8:50am,B737,92.06,24,Friday,83,FALSE,0.43,0.00,-0.32
10/16/23,Monday,8:50am,B737,91.88,23,Saturday,86,TRUE,-0.08,0.43,0.00
10/16/23,Monday,8:50am,B737,93.70,22,Sunday,84,FALSE,0.04,-0.08,0.43
10/16/23,Monday,8:50am,B737,93.93,21,Monday,92,TRUE,-0.02,0.04,-0.08
10/16/23,Monday,8:50am,B737,94.43,20,Tuesday,81,FALSE,0.10,-0.02,0.04
10/16/23,Monday,8:50am,B737,94.34,19,Wednesday,91,TRUE,-0.12,0.10,-0.02
10/16/23,Monday,8:50am,B737,93.53,18,Thursday,84,FALSE,0.12,-0.12,0.10
10/16/23,Monday,8:50am,B737,93.30,17,Friday,78,FALSE,-0.08,0.12,-0.12
10/16/23,Monday,8:50am,B737,93.27,16,Saturday,86,TRUE,-0.07,-0.08,0.12
10/16/23,Monday,8:50am,B737,93.29,15,Sunday,115,TRUE,0.10,-0.07,-0.08
10/16/23,Monday,8:50am,B737,93.96,14,Monday,106,FALSE,0.34,0.10,-0.07
10/16/23,Monday,8:50am,B737,96.55,13,Tuesday,94,FALSE,-0.08,0.34,0.10
10/16/23,Monday,8:50am,B737,95.38,12,Wednesday,88,FALSE,-0.11,-0.08,0.34
10/16/23,Monday,8:50am,B737,92.20,11,Thursday,90,TRUE,-0.06,-0.11,-0.08
10/16/23,Monday,8:50am,B737,90.71,10,Friday,111,TRUE,0.02,-0.06,-0.11
10/16/23,Monday,8:50am,B737,90.92,9,Saturday,116,TRUE,0.23,0.02,-0.06
10/16/23,Monday,8:50am,B737,85.81,8,Sunday,114,FALSE,0.05,0.23,0.02
10/16/23,Monday,8:50am,B737,84.07,7,Monday,129,TRUE,-0.02,0.05,0.23
10/16/23,Monday,8:50am,B737,84.58,6,Tuesday,116,FALSE,0.13,-0.02,0.05
10/16/23,Monday,8:50am,B737,88.15,5,Wednesday,109,FALSE,-0.10,0.13,-0.02
10/16/23,Monday,8:50am,B737,87.65,4,Thursday,99,FALSE,-0.06,-0.10,0.13
10/16/23,Monday,8:50am,B737,85.82,3,Friday,82,FALSE,-0.09,-0.06,-0.10
10/16/23,Monday,8:50am,B737,86.00,2,Saturday,81,FALSE,-0.17,-0.09,-0.06
10/16/23,Monday,8:50am,B737,90.89,1,Sunday,99,TRUE,-0.01,-0.17,-0.09
10/17/23,Tuesday,1:30pm,B737,85.56,56,Tuesday,54,FALSE,-0.05,0.16,-0.14
10/17/23,Tuesday,1:30pm,B737,84.91,55,Wednesday,54,FALSE,0.00,-0.05,0.16
10/17/23,Tuesday,1:30pm,B737,83.20,54,Thursday,54,FALSE,0.00,0.00,-0.05
10/17/23,Tuesday,1:30pm,B737,85.14,53,Friday,54,FALSE,0.00,0.00,0.00
10/17/23,Tuesday,1:30pm,B737,86.24,52,Saturday,52,FALSE,0.00,0.00,0.00
10/17/23,Tuesday,1:30pm,B737,85.34,51,Sunday,55,TRUE,-0.04,0.00,0.00
10/17/23,Tuesday,1:30pm,B737,86.17,50,Monday,64,TRUE,0.06,-0.04,0.00
10/17/23,Tuesday,1:30pm,B737,87.55,49,Tuesday,62,FALSE,0.16,0.06,-0.04
10/17/23,Tuesday,1:30pm,B737,86.40,48,Wednesday,64,TRUE,-0.03,0.16,0.06
10/17/23,Tuesday,1:30pm,B737,86.81,47,Thursday,63,FALSE,0.03,-0.03,0.16
10/17/23,Tuesday,1:30pm,B737,86.21,46,Friday,79,TRUE,-0.02,0.03,-0.03
10/17/23,Tuesday,1:30pm,B737,84.89,45,Saturday,63,FALSE,0.25,-0.02,0.03
10/17/23,Tuesday,1:30pm,B737,83.45,44,Sunday,63,FALSE,-0.20,0.25,-0.02
10/17/23,Tuesday,1:30pm,B737,84.12,43,Monday,63,FALSE,0.00,-0.20,0.25
10/17/23,Tuesday,1:30pm,B737,84.80,42,Tuesday,63,FALSE,0.00,0.00,-0.20
10/17/23,Tuesday,1:30pm,B737,84.46,41,Wednesday,63,FALSE,0.00,0.00,0.00
10/17/23,Tuesday,1:30pm,B737,84.03,40,Thursday,39,FALSE,0.00,0.00,0.00
10/17/23,Tuesday,1:30pm,B737,83.21,39,Friday,63,TRUE,-0.38,0.00,0.00
